,parcelid,airconditioningtypeid,architecturalstyletypeid,basementsqft,bathroomcnt,bedroomcnt,buildingclasstypeid,buildingqualitytypeid,calculatedbathnbr,decktypeid,finishedfloor1squarefeet,calculatedfinishedsquarefeet,finishedsquarefeet12,finishedsquarefeet13,finishedsquarefeet15,finishedsquarefeet50,finishedsquarefeet6,fips,fireplacecnt,fullbathcnt,garagecarcnt,garagetotalsqft,hashottuborspa,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,poolcnt,poolsizesum,pooltypeid10,pooltypeid2,pooltypeid7,propertycountylandusecode,propertylandusetypeid,propertyzoningdesc,rawcensustractandblock,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,storytypeid,threequarterbathnbr,typeconstructiontypeid,unitcnt,yardbuildingsqft17,yardbuildingsqft26,yearbuilt,numberofstories,fireplaceflag,structuretaxvaluedollarcnt,taxvaluedollarcnt,assessmentyear,landtaxvaluedollarcnt,taxamount,taxdelinquencyflag,taxdelinquencyyear,censustractandblock
9089,12809873,,,,2,3,,4,2,,,1041,1041,,,,,6037,,2,,,,7,34040880,-117974453,7177,1,,,,1,101,261,LPR1*,60374071.02,39306,3101,,96488,0,,,,1,,,1956,,,78471,190148,2016,111677,2454.11,,,6.03741E+13
9090,12809926,1,,,2,4,,8,2,,,1798,1798,,,,,6037,,2,,,,2,33993274,-117965327,10096,,,,,,100,261,LCRA08,60374086.25,45602,3101,,96489,0,,,,1,,,1963,,,63970,85483,2016,21513,1355.84,,,6.03741E+13
9091,12810277,,,,2,3,,8,2,,,1639,1639,,,,,6037,,2,,,,2,33988410,-117963844,61108,,,,,,100,261,LCRA10,60374086.25,45602,3101,,96489,0,,,,1,,,1961,,,71429,95429,2016,24000,1440.28,,,6.03741E+13
9092,12810377,,,,2,4,,8,2,,,1726,1726,,,,,6037,,2,,,,2,33984563,-117965766,10096,1,,,,1,101,261,LCRA10,60374086.25,45602,3101,,96489,0,,,,1,,,1962,,,89139,113017,2016,23878,1649.76,,,6.03741E+13
9093,12810546,,,,2,3,,6,2,,,1760,1760,,,,,6037,,2,,,,2,33984961,-117963584,10833,,,,,,100,261,LCRA10,60374086.25,45602,3101,,96489,0,,,,1,,,1962,,,60240,85067,2016,24827,1347.18,,,6.03741E+13
9094,12810646,1,,,3,4,,8,3,,,2434,2434,,,,,6037,,3,,,,2,33981309,-117963336,10406,,,,,,100,261,LCRA10,60374086.25,45602,3101,,96489,0,,,,1,,,1964,,,162297,272624,2016,110327,3502.14,,,6.03741E+13
9095,12811015,,,,3,4,,8,3,,,2072,2072,,,,,6037,,3,,,,2,33993518,-117951962,8525,,,,,,100,261,LCRA1L,60374086.24,45602,3101,,96489,0,,,,1,,,1964,,,240400,625000,2016,384600,7337.96,,,6.03741E+13
9096,12811115,,,,2,4,,6,2,,,1476,1476,,,,,6037,,2,,,,2,33993227,-117956390,9795,,,,,,100,261,LCRA10,60374086.25,45602,3101,,96489,0,,,,1,,,1963,,,51955,74912,2016,22957,1221.23,,,6.03741E+13
9097,12811261,1,,,3,6,,8,3,,,3403,3403,,,,,6037,,3,,,,2,33990601,-117960588,78909,,,,,,100,261,LCRA1L,60374086.25,45602,3101,,96489,0,,,,1,,,1965,,,292210,725113,2016,432903,8561.97,,,6.03741E+13
9098,12811361,,,,2,3,,6,2,,,1280,1280,,,,,6037,,2,,,,2,33986952,-117958640,11956,1,,,,1,101,261,LCRA1L,60374086.25,45602,3101,,96489,0,,,,1,,,1964,,,89664,435144,2016,345480,5167.01,,,6.03741E+13
9099,12811484,1,,,4,4,,8,4,,,2808,2808,,,,,6037,,4,,,,2,33987558,-117957329,10351,,,,,,100,261,LCRA1L,60374086.25,45602,3101,,96489,0,,,,1,,,1964,,,239144,537065,2016,297921,6415.1,,,6.03741E+13
9100,12811507,,,,3,5,,8,3,,,1918,1918,,,,,6037,,3,,,,2,33986133,-117955547,9999,,,,,,100,261,LCRA10000*,60374086.25,45602,3101,,96489,0,,,,1,,,1973,,,80382,107566,2016,27184,1602.65,,,6.03741E+13
9101,12812339,1,,,3,3,,8,3,,,2816,2816,,,,,6037,,3,,,,2,34034517,-117985179,21914,,,,,,100,261,LCA11L,60374082.02,113576,3101,,96490,0,,,,1,,,1990,,,305600,779000,2016,473400,9836.6,,,6.03741E+13
9102,12812843,1,,,2,3,,8,2,,,1053,1053,,,,,6037,,2,,,,2,33999000,-117943000,559685,1,,,,1,010C,266,LCR3*,60374086.23,45602,3101,,96489,0,,,,1,,,1972,,,151010,321770,2016,170760,3904.3,,,6.03741E+13
9103,12812943,1,,,2,2,,8,2,,,980,980,,,,,6037,,2,,,,2,33999000,-117943000,559685,1,,,,1,010C,266,LCR3*,60374086.23,45602,3101,,96489,0,,,,1,,,1972,,,92515,244046,2016,151531,3051.3,,,6.03741E+13
9104,12813381,1,,,2,2,,8,2,,,860,860,,,,,6037,,2,,,,2,33990065,-117945406,95629,,,,,,010C,266,LCRPD60001,60374086.24,45602,3101,,96489,0,,,,1,,,1987,,,175947,250436,2016,74489,3129.33,,,6.03741E+13
9105,12813481,1,,,4,5,,6,4,,,2300,2300,,,,,6037,,4,,,,2,33992803,-117947671,5750,,,,,,100,261,LCA16000,60374086.24,45602,3101,,96489,0,,,,1,,,1973,,,220775,673516,2016,452741,7776.46,Y,15,6.03741E+13
9106,12813527,1,,,3,3,,8,3,,,1589,1589,,,,,6037,,3,,,,2,33991469,-117943099,145749,,,,,,010C,266,LCRPD60001,60374086.24,45602,3101,,96489,0,,,,1,,,1985,,,152234,206051,2016,53817,2678.29,,,6.03741E+13
9107,12814235,1,,,2,3,,8,2,,,1602,1602,,,,,6037,,2,,,,2,33994977,-117936010,6966,,,,,,100,261,LCA16000*,60374086.23,45602,3101,,96489,0,,,,1,,,1966,,,171512,268802,2016,97290,3403.44,,,6.03741E+13
9108,12814581,1,,,2,3,,8,2,,,1398,1398,,,,,6037,,2,,,,2,33991258,-117935287,7809,1,,,,1,101,261,LCA16000*,60374086.23,45602,3101,,96489,0,,,,1,,,1968,,,149371,313680,2016,164309,3885.08,,,6.03741E+13
9109,12815403,1,,,3,4,,8,3,,,2373,2373,,,,,6037,,3,,,,2,34008302,-117988556,10794,1,,,,1,101,261,LCRA10000*,60374084.02,45602,3101,,96489,0,,,,1,,,1966,,,175000,725000,2016,550000,8339.61,,,6.03741E+13
9110,12815549,1,,,2,3,,8,2,,,1800,1800,,,,,6037,,2,,,,2,34014194,-117994339,9905,,,,,,100,261,LCRA1L,60374084.02,45602,3101,,96489,0,,,,1,,,1963,,,192700,529000,2016,336300,6162.64,,,6.03741E+13
9111,12815626,1,,,3,4,,8,3,,,2338,2338,,,,,6037,,3,,,,2,34009169,-117995704,12225,1,,,,1,101,261,LCRAL2,60374084.02,45602,3101,,96489,0,,,,1,,,1967,,,309249,529581,2016,220332,6205.96,,,6.03741E+13
9112,12815795,,,,2,3,,6,2,,,995,995,,,,,6037,,2,,,,7,34041773,-117964903,6283,,,,,,100,261,LCA16000*,60374073.02,118895,3101,,96488,0,,,,1,,,1957,,,95205,218925,2016,123720,2804.47,,,6.03741E+13
9113,12816064,,,,2,4,,4,2,,,1269,1269,,,,,6037,,2,,,,7,34037904,-117961272,6349,,,,,,100,261,LCA106,60374073.02,118895,3101,,96488,0,,,,1,,,1955,,,62131,310659,2016,248528,3819.99,,,6.03741E+13
9114,12816556,,,,2,4,,4,2,,,1180,1180,,,,,6037,,2,,,,2,34034933,-117954844,5991,,,,,,100,261,LPR1*,60374072.01,39306,3101,,96488,0,,,,1,,,1956,,,102388,280960,2016,178572,3447.98,,,6.03741E+13
9115,12816947,,,,3,4,,6,3,,,2096,2096,,,,,6037,,3,,,,2,34032264,-117958046,5891,,,,,,100,261,LPR1YY,60374072,39306,3101,,96488,0,,,,1,,,1955,,,119494,138778,2016,19284,2009.02,,,6.03741E+13
9116,12817170,,,,2,4,,6,2,,,1205,1205,,,,,6037,,2,,,,7,34029524,-117958077,8428,,,,,,100,261,LPR1YY,60374072,39306,3101,,96488,0,,,,1,,,1955,,,82292,212331,2016,130039,2787.8,,,6.03741E+13
9117,12817899,,,,2,4,,8,2,,,1866,1866,,,,,6037,,2,,,,2,33996117,-117974308,12264,1,,,,1,101,261,LCRA10000*,60374085.04,45602,3101,,96489,0,,,,1,,,1976,,,169038,309212,2016,140174,3797.11,,,6.03741E+13
9118,12817983,,,,2,4,,8,2,,,1787,1787,,,,,6037,,2,,,,2,34002558,-117975694,9553,,,,,,100,261,LCRA10000*,60374085.05,45602,3101,,96489,0,,,,1,,,1974,,,119661,197303,2016,77642,2537.94,,,6.03741E+13
9119,12818419,,,,2,3,,6,2,,,1454,1454,,,,,6037,,2,,,,2,34022385,-117983283,6083,,,,,,100,261,LCA106,60374084.01,,3101,,96489,0,,,,1,,,1956,,,93624,144365,2016,50741,1928.14,,,6.03741E+13
9120,12818519,,,,2,4,,6,2,,,1560,1560,,,,,6037,,2,,,,2,34021197,-117984217,6130,1,,,,1,101,261,LCA106,60374084.01,45602,3101,,96489,0,,,,1,,,1956,,,149370,427937,2016,278567,5033.96,,,6.03741E+13
9121,12818642,,,,2,3,,6,2,,,1095,1095,,,,,6037,,2,,,,2,34023264,-117986481,6754,,,,,,100,261,LCA106,60374084.01,45602,3101,,96489,0,,,,1,,,1958,,,83433,202781,2016,119348,2631.22,,,6.03741E+13
9122,12818857,,,,2,3,,6,2,,,1287,1287,,,,,6037,,2,,,,2,34014065,-117979378,6166,,,,,,100,261,LCA106,60374084.01,45602,3101,,96489,0,,,,1,,,1957,,,127792,260928,2016,133136,3272.5,,,6.03741E+13
9123,12818957,,,,2,4,,6,2,,,1305,1305,,,,,6037,,2,,,,2,34014890,-117980303,6216,,,,,,100,261,LCA106,60374084.01,45602,3101,,96489,0,,,,1,,,1958,,,72948,128456,2016,55508,1748.61,,,6.03741E+13
9124,12819164,,,,1,3,,4,1,,,912,912,,,,,6037,,1,,,,7,34013859,-117963037,5934,,,,,,100,261,LCA175,60374085.01,45602,3101,,96489,0,,,,1,,,1955,,,73983,333404,2016,259421,6903.32,,,6.03741E+13
9125,12819386,,,,4,5,,6,4,,,3358,,,3358,,,6037,,4,,,,7,34012398,-117969511,37549,,,,,,200,246,LCA106,60374085.01,45602,3101,,96489,0,,,,2,,,1952,,,421562,834717,2016,413155,9855.83,,,6.03741E+13
9126,12819516,,,,2,4,,4,2,,,1980,1980,,,,,6037,,2,,,,7,34010461,-117973554,5706,1,,,,1,101,261,LCA106,60374085.01,45602,3101,,96489,0,,,,1,,,1957,,,145806,232123,2016,86317,2912.12,,,6.03741E+13
9127,12819562,,,,1,3,,4,1,,,1042,1042,,,,,6037,,1,,,,7,34010024,-117966320,11456,,,,,,100,261,LCA106,60374085.01,45602,3101,,96489,0,,,,1,,,1950,,,69380,346902,2016,277522,4233.76,,,6.03741E+13
9128,12819676,1,,,3,3,,6,3,,,1382,1382,,,,,6037,,3,,,,2,34012000,-117977000,190647,,,,,,010C,266,LCR316U*,60374085.01,45602,3101,,96489,0,,,,1,,,1984,,,135207,327116,2016,191909,3883.13,,,6.03741E+13
9129,12819837,1,,,4,4,,8,4,,,2835,2835,,,,,6037,,4,,,,2,34005259,-117969921,10489,,,,,,100,261,LCRA10000*,60374085.04,45602,3101,,96489,0,,,,1,,,1954,,,314894,485839,2016,170945,5738.23,,,6.03741E+13
9130,12819960,,,,2,3,,6,2,,,1554,1554,,,,,6037,,2,,,,2,33999958,-117970312,7789,,,,,,100,261,LCRA06,60374085.04,45602,3101,,96489,0,,,,1,,,1959,,,74090,318156,2016,244066,3927.14,,,6.03741E+13
9131,12820152,,,,1,3,,4,1,,,988,988,,,,,6037,,1,,,,7,34000854,-117969280,6618,,,,,,100,261,LCRA6000*,60374085.04,45602,3101,,96489,0,,,,1,,,1958,,,50442,116827,2016,66385,1621.51,,,6.03741E+13
9132,12820567,,,,2,3,,6,2,,,1554,1554,,,,,6037,,2,,,,2,34012695,-117982031,7650,,,,,,100,261,LCRA71/2,60374084.02,45602,3101,,96489,0,,,,1,,,1960,,,123682,206134,2016,82452,2614.92,,,6.03741E+13
9133,12820667,1,,,3,4,,6,3,,,2658,2658,,,,,6037,,3,,,,2,34012916,-117985149,7821,1,,,,1,101,261,LCRA7500*,60374084.02,45602,3101,,96489,0,,,,1,,,1959,,,248138,404072,2016,155934,4905.32,,,6.03741E+13
9134,12820790,,,,2,4,,8,2,,,1660,1660,,,,,6037,,2,,,,2,34016458,-117991242,8677,,,,,,100,261,LCRA81/2,60374084.02,45602,3101,,96489,0,,,,1,,,1965,,,132544,221017,2016,88473,2858.58,,,6.03741E+13
9135,12820959,,,,2,4,,8,2,,,2061,2061,,,,,6037,,2,,,,2,34020249,-117990397,10170,,,,,,100,261,LCRA71/2,60374084.02,45602,3101,,96489,0,,,,1,,,1961,,,182035,497837,2016,315802,5832.73,,,6.03741E+13
9136,12821059,,,,2,3,,8,2,,,1504,1504,,,,,6037,,2,,,,2,34018967,-117988595,7709,,,,,,100,261,LCRA71/2,60374084.02,45602,3101,,96489,0,,,,1,,,1960,,,119859,267920,2016,148061,3359.81,,,6.03741E+13
9137,12821304,1,,,3,4,,4,3,,,2701,2701,,,,,6037,,3,,,,2,34005550,-117979678,50402,,,,,,100,261,LCA1*,60374085.05,45602,3101,,96489,0,,,,1,,,1926,,,211380,840723,2016,629343,9446.93,,,6.03741E+13
9138,12821578,1,,,3,3,,7,3,,,1901,1901,,,,,6037,,3,,,,2,34000259,-117985073,43458,1,,,,1,104,261,LCA1*,60374085.05,45602,3101,,96489,0,,,,1,,,1980,,,333054,523290,2016,190236,5936.08,,,6.03741E+13
9139,12822046,,,,3,4,,8,3,,,2270,2270,,,,,6037,,3,,,,2,33992882,-117985493,15100,,,,,,100,261,LCRA15,60374085.03,45602,3101,,96489,0,,,,1,,,1963,,,290200,735000,2016,444800,8481.91,,,6.03741E+13
9140,12822215,,,,2,4,,8,2,,,2368,2368,,,,,6037,,2,,,,2,33991091,-117979858,10595,1,,,,1,101,261,LCRA10,60374085.03,45602,3101,,96489,0,,,,1,,,1962,,,203045,398988,2016,195943,4887.41,,,6.03741E+13
9141,12822484,1,,,2,2,,8,2,,,1100,1100,,,,,6037,,2,,,,2,33991000,-117971000,2240,,,,,,010D,269,LCRPD10000,60374085.04,45602,3101,,96489,0,,,,1,,,1977,,,103553,363471,2016,259918,4275.15,,,6.03741E+13
9142,12822653,,,,3,3,,8,3,,,2803,2803,,,,,6037,,3,,,,2,33951680,-118000450,34851,,,,,,100,261,WHRE*,60375002.02,14634,3101,,96173,0,,,,1,,,1950,,,126569,177282,2016,50713,2620.83,,,6.0375E+13
9143,12822714,,,,3,3,,7,3,,,2183,2183,,,,,6037,,3,,,,2,33951167,-117999618,18574,1,,,,1,101,261,WHRE*,60375002.02,14634,3101,,96173,0,,,,1,,,1952,,,297525,428774,2016,131249,5375.53,Y,15,6.0375E+13
9144,12822990,1,,,4,3,,9,4,,,3433,3433,,,,,6037,,4,,,,2,33954082,-117992289,25031,1,,,,1,101,261,WHRE20000*,60375002.02,14634,3101,,96171,0,,,,1,,,1963,,,273000,1048000,2016,775000,12219.32,,,6.0375E+13
9145,12823013,1,,,6,4,,12,6,,,5301,5301,,,,,6037,,6,,,,2,33954574,-117988860,22900,1,,,,1,101,261,WHRE20000*,60375002.02,14634,3101,,96171,0,,,,1,,,1977,,,1347132,1852069,2016,504937,21369.8,,,6.0375E+13
9146,12823205,1,,,2,3,,6,2,,,1539,1539,,,,,6037,,2,,,,2,33944159,-118008297,6035,,,,,,100,261,WHR106,60375034.02,14634,3101,,96171,0,,,,1,,,1951,,,163714,397050,2016,233336,4967.46,,,6.0375E+13
9147,12823858,,,,2,3,,6,2,,,1249,1249,,,,,6037,,2,,,,2,33946535,-118003595,5922,,,,,,100,261,WHR106,60375034.02,14634,3101,,96171,0,,,,1,,,1951,,,186806,491381,2016,304575,3808.88,Y,15,6.0375E+13
9148,12823942,,,,1,3,,4,1,,,1269,1269,,,,,6037,,1,,,,7,33941145,-118009468,6189,,,,,,100,261,LCR1YY,60375035.01,118225,3101,,96172,0,,,,1,,,1950,,,30628,62089,2016,31461,1047.75,,,6.0375E+13
9149,12824065,,,,1,2,,4,1,,,820,820,,,,,6037,,1,,,,7,33938817,-118007786,6290,,,,,,100,261,LCR1YY,60375035.01,118225,3101,,96172,0,,,,1,,,1950,,,40683,108004,2016,67321,1615.06,,,6.0375E+13
9150,12824188,,,,1,3,,4,1,,,1005,1005,,,,,6037,,1,,,,7,33938023,-118012764,5784,,,,,,100,261,LCR1YY,60375035.01,118225,3101,,96172,0,,,,1,,,1950,,,132276,386170,2016,253894,4625.52,,,6.0375E+13
9151,12824341,,,,2,3,,6,2,,,1613,1613,,,,,6037,,2,,,,2,33936298,-118003821,6051,,,,,,100,261,LCRA06,60375035.01,118225,3101,,96172,0,,,,1,,,1954,,,44918,75956,2016,31038,1215.85,,,6.0375E+13
9152,12824387,1,,,2,3,,6,2,,,1659,1659,,,,,6037,,2,,,,2,33936484,-118011393,10758,,,,,,100,261,LCRA06,60375035.01,118225,3101,,96172,0,,,,1,,,1951,,,117545,408810,2016,291265,5008.74,Y,14,6.0375E+13
9153,12824510,1,,,1,1,,6,1,,,879,879,,,,,6037,,1,,,,2,33935500,-118014000,34790,1,,,,1,010C,266,LCR3DP*,60375035.01,118225,3101,,96172,0,,,,1,,,1987,,,108936,180714,2016,71778,2411.62,,,6.0375E+13
9154,12824924,1,,,2,3,,8,2,,,1628,1628,,,,,6037,,2,,,,2,33932603,-118016138,6081,,,,,,100,261,LCRA06,60375035.01,118225,3101,,96172,0,,,,1,,,1956,,,130852,196807,2016,65955,2556.58,,,6.0375E+13
9155,12825462,,,,2,3,,6,2,,,1195,1195,,,,,6037,,2,,,,7,33932434,-118001658,6313,,,,,,100,261,LCRA06,60375035.02,118225,3101,,96172,0,,,,1,,,1954,,,31038,62499,2016,31461,1127.71,,,6.0375E+13
9156,12825562,,,,2,3,,6,2,,,1185,1185,,,,,6037,,2,,,,7,33934881,-118004979,6694,,,,,,100,261,LCRA06,60375035.02,118225,3101,,96172,0,,,,1,,,1954,,,31461,62089,2016,30628,1046.5,,,6.0375E+13
9157,12825662,,,,2,3,,6,2,,,1378,1378,,,,,6037,,2,,,,2,33931704,-118004411,6064,1,,,,1,101,261,LCRA6000*,60375035.02,118225,3101,,96172,0,,,,1,,,1954,,,113000,451000,2016,338000,5364.76,,,6.0375E+13
9158,12826299,,,,1,3,,4,1,,,1344,1344,,,,,6037,,1,,,,2,33932023,-117998567,6671,,,,,,100,261,WHR106,60375035.02,14634,3101,,96172,0,,,,1,,,1952,,,85845,362435,2016,276590,4331.66,,,6.0375E+13
9159,12826399,,,,2,3,,6,2,,,1464,1464,,,,,6037,,2,,,,7,33932520,-117995805,6141,,,,,,100,261,WHR16000*,60375035.02,14634,3101,,96172,0,,,,1,,,1954,,,111184,286889,2016,175705,3697.45,,,6.0375E+13
9160,12826821,,,,2,3,,6,2,,,1404,1404,,,,,6037,,2,,,,2,33940524,-117996529,6405,,,,,,100,261,WHR16000*,60375034.02,14634,3101,,96171,0,,,,1,,,1955,,,124013,328325,2016,204312,4140.19,,,6.0375E+13
9161,12826921,,,,2,3,,6,2,,,1345,1345,,,,,6037,,2,,,,2,33936294,-117996934,6370,,,,,,100,261,WHR16000*,60375034.02,14634,3101,,96171,0,,,,1,,,1956,,,120095,199311,2016,79216,2605.3,,,6.0375E+13
9162,12827372,,,,2,3,,6,2,,,1329,1329,,,,,6037,,2,,,,2,33938832,-117985259,6138,,,,,,100,261,WHR16000*,60375034.01,14634,3101,,96171,0,,,,1,,,1953,,,40982,74301,2016,33319,1165.92,,,6.0375E+13
9163,12827472,,,,2,3,,6,2,,,1291,1291,,,,,6037,,2,,,,2,33937840,-117986894,6011,,,,,,100,261,WHR106,60375034.01,14634,3101,,96171,0,,,,1,,,1953,,,38700,72019,2016,33319,1228.61,,,6.0375E+13
9164,12827572,,,,2,3,,6,2,,,1618,1618,,,,,6037,,2,,,,2,33936421,-117988996,6080,,,,,,100,261,WHR106,60375034.02,14634,3101,,96171,0,,,,1,,,1953,,,70892,229105,2016,158213,2963.73,,,6.0375E+13
9165,12827672,,,,2,3,,6,2,,,1596,1596,,,,,6037,,2,,,,2,33940514,-117990651,6602,,,,,,100,261,WHR16000*,60375034.02,14634,3101,,96171,0,,,,1,,,1952,,,66687,99599,2016,32912,1454.25,,,6.0375E+13
9166,12827695,,,,2,2,,6,2,,,1290,1290,,,,,6037,,2,,,,2,33939228,-117990760,6409,1,,,,1,101,261,WHR106,60375034.02,14634,3101,,96171,0,,,,1,,,1954,,,201929,460812,2016,258883,5709.44,,,6.0375E+13
9167,12827818,,,,3,4,,8,3,,,1992,1992,,,,,6037,,3,,,,2,33933818,-117990576,6464,,,,,,100,261,WHR106,60375034.01,14634,3101,,96171,0,,,,1,,,1959,,,59212,92531,2016,33319,1488.04,,,6.0375E+13
9168,12827918,,,,2,4,,6,2,,,1225,1225,,,,,6037,,2,,,,2,33935863,-117986985,5886,,,,,,100,261,WHR106,60375034.01,14634,3101,,96171,0,,,,1,,,1956,,,128364,333913,2016,205549,4160.04,,,6.0375E+13
9169,12828018,,,,2,4,,6,2,,,1333,1333,,,,,6037,,2,,,,2,33935012,-117984796,6335,,,,,,100,261,WHR106,60375034.01,14634,3101,,96171,0,,,,1,,,1955,,,101945,314612,2016,212667,4020,,,6.0375E+13
9170,12828041,,,,2,4,,6,2,,,1334,1334,,,,,6037,,2,,,,2,33933710,-117985181,8676,,,,,,100,261,WHR106,60375034.01,14634,3101,,96171,0,,,,1,,,1955,,,93405,419390,2016,325985,5253.99,,,6.0375E+13
9171,12828343,1,,,2,3,,6,2,,,1626,1626,,,,,6037,,2,,,,2,33937009,-117983188,7180,,,,,,100,261,WHR172,60375034.01,14634,3101,,96171,0,,,,1,,,1954,,,88444,122593,2016,34149,1713.94,,,6.0375E+13
9172,12828443,,,,2,3,,6,2,,,1265,1265,,,,,6037,,2,,,,2,33936615,-117980246,7499,1,,,,1,101,261,WHR172,60375034.01,14634,3101,,96171,0,,,,1,,,1955,,,82833,147293,2016,64460,2038.1,,,6.0375E+13
9173,12829110,1,,,4,4,,8,4,,,2457,2457,,,,,6037,,4,,,,2,33937537,-117975848,4506,,,,,,010D,269,WHR17200*,60375034.01,18874,3101,,96171,0,,,,1,,,1989,,,173454,283244,2016,109790,3425.57,,,6.0375E+13
9174,12829233,,,,2,3,,6,2,,,1395,1395,,,,,6037,,2,,,,2,33942917,-117977725,7403,1,,,,1,101,261,WHR171/2,60375002.01,14634,3101,,96171,0,,,,1,,,1953,,,110806,252687,2016,141881,3090.89,,,6.0375E+13
9175,12829302,,,,2,4,,6,2,,,2135,2135,,,,,6037,,2,,,,2,33943435,-117978299,7762,,,,,,100,261,WHR171/2,60375002.01,14634,3101,,96171,0,,,,1,,,1953,,,83387,123378,2016,39991,1761.29,,,6.0375E+13
9176,12829846,,,,2,3,,6,2,,,1213,1213,,,,,6037,,2,,,,7,33945187,-117985049,11102,,,,,,100,261,WHR171/2,60375002.01,14634,3101,,96171,0,,,,1,,,1946,,,50134,109250,2016,59116,1693.36,,,6.0375E+13
9177,12829892,,,,2,3,,6,2,,,1338,1338,,,,,6037,,2,,,,2,33949430,-117984555,15025,,,,,,100,261,WHR112,60375002.01,14634,3101,,96171,0,,,,1,,,1953,,,62923,103301,2016,40378,1657.29,,,6.0375E+13
9178,12829992,1,,,3,3,,7,3,,,2179,2179,,,,,6037,,3,,,,2,33945084,-117982433,7533,,,,,,100,261,WHR171/2,60375002.01,14634,3101,,96171,0,,,,1,,,1957,,,143196,185717,2016,42521,2449.38,,,6.0375E+13
9179,12830092,,,,2,3,,6,2,,,1804,1804,,,,,6037,,2,,,,2,33944227,-117978257,9049,1,,,,1,101,261,WHR171/2,60375002.01,14634,3101,,96171,0,,,,1,,,1953,,,158509,356488,2016,197979,4088.02,,,6.0375E+13
9180,12830261,,,,2,3,,6,2,,,1277,1277,,,,,6037,,2,,,,2,33946212,-117976264,8845,,,,,,100,261,WHR109,60375002.01,14634,3101,,96171,0,,,,1,,,1955,,,42637,72638,2016,30001,1166.56,,,6.0375E+13
9181,12830767,,,,2,4,,6,2,,,2310,2310,,,,,6037,,2,,,,2,33957512,-117964283,65594,,,,,,100,261,LHRA1*,60375002.01,18875,3101,,96186,0,,,,1,,,1973,,,238205,844182,2016,605977,9654.13,,,6.0375E+13
9182,12831088,,,,3,3,,8,3,,,2099,2099,,,,,6037,,3,,,,2,33950261,-117960600,43518,,,,,,100,261,LHRA1*,60375001,18875,3101,,96186,0,,,,1,,,1956,,,163558,501582,2016,338024,6098.37,,,6.0375E+13
9183,12831134,1,,,4,5,,9,4,,,4035,4035,,,,,6037,,4,,,,2,33951063,-117954807,43216,1,,,,1,101,261,LHRA1*,60375001,18875,3101,,96186,0,,,,1,,,1986,,,528473,735936,2016,207463,8536.28,,,6.0375E+13
9184,12831287,,,,3,6,,8,3,,,2928,2928,,,,,6037,,3,,,,2,33948461,-117960720,11491,1,,,,1,101,261,LCR110000*,60375001,,3101,,96186,0,,,,1,,,1964,,,298000,842000,2016,544000,9456.3,,,6.0375E+13
9185,12831310,1,,,2,4,,7,2,,,2423,2423,,,,,6037,,2,,,,2,33948405,-117945383,40008,,,,,,100,261,LHRA1*,60375001,18875,3101,,96186,0,,,,1,,,1961,,,199422,521489,2016,322067,6192.82,,,6.0375E+13
9186,12831540,,,,2,3,,8,2,,,1766,1766,,,,,6037,,2,,,,2,33947697,-117963433,10442,,,,,,100,261,LCR11L,60375001,,3101,,96186,0,,,,1,,,1959,,,140441,474323,2016,333882,5508.09,,,6.0375E+13
9187,12831700,,,,3,4,,6,3,,,2911,2911,,,,,6037,,3,,,,2,33961415,-117946892,43974,,,,,,100,261,LHRA1*,60375001,18875,3101,,96186,0,,,,1,,,1951,,,142135,710675,2016,568540,8294.85,,,6.0375E+13
9188,12831746,1,,,3,4,,7,3,,,2765,2765,,,,,6037,,3,,,,2,33957127,-117956388,26691,,,,,,100,261,LHRA1*,60375001,18875,3101,,96186,0,,,,1,,,1979,,,248963,366000,2016,117037,4766.81,,,6.0375E+13
9189,12831906,1,,,2,3,,8,2,,,1788,1788,,,,,6037,,2,,,,2,33962781,-117956135,57890,1,,,,1,104,261,LHRA1*,60375001,18875,3101,,96186,0,,,,1,,,1973,,,206821,468228,2016,261407,5723.91,,,6.0375E+13
9190,12832012,,,,2,4,,8,2,,,1880,1880,,,,,6037,,2,,,,2,33971858,-117966624,47411,,,,,,100,261,LHRA1*,60375002.01,18875,3101,,96186,0,,,,1,,,1961,,,55067,104334,2016,49267,1757.01,,,6.0375E+13
9191,12832348,1,,,3,3,,7,3,,,2571,2571,,,,,6037,,3,,,,2,33975434,-117961126,5972,,,,,,010D,269,LCRPD20000,60374086.29,45602,3101,,96489,0,,,,1,,,1979,,,265000,753000,2016,488000,8675.47,,,6.03741E+13
9192,12832686,,,,2,4,,8,2,,,2065,2065,,,,,6037,,2,,,,2,33984277,-117952482,11575,1,,,,1,101,261,LCRA15000*,60374086.29,45602,3101,,96489,0,,,,1,,,1973,,,305400,700000,2016,394600,8071.9,,,6.03741E+13
9193,12833278,,,,2,3,,4,2,,,1468,1468,,,,,6037,,2,,,,7,34005235,-117947837,6205,,,,,,100,261,LCA106,60374082.02,,3101,,96489,0,,,,1,,,1956,,,96682,192240,2016,95558,2540.88,,,6.03741E+13
9194,12833715,,,,2,4,,4,2,,,1169,1169,,,,,6037,,2,,,,7,34003311,-117953703,6215,,,,,,100,261,LCR106,60374086.31,45602,3101,,96489,0,,,,1,,,1955,,,84600,399900,2016,315300,4799.3,,,6.03741E+13
